window|hide layer 1|hyde layer 2|teach error|predic error 30%|10 values|5 |1|predic error 30%|10 values|5 |1
6|13|9|1,526457|6,621170|9,513110|9,813280|10,696996|12,170233|20,312398|19,482078|10,696996
6|13|10|1,501580|5,488882|8,055842|8,342059|9,223828|12,018845|16,968444|16,189135|9,223828
6|13|11|1,517391|5,394312|7,492438|7,851769|8,562604|12,030527|17,361951|16,305025|8,562604
6|13|12|1,539242|5,246995|8,137930|8,522867|8,913937|12,072960|17,335930|16,581262|8,913937
6|13|13|1,519151|5,655262|7,576553|7,886677|8,448572|12,231594|19,385298|18,077252|8,448572
6|13|14|1,480569|4,679125|6,091775|6,497107|7,098519|12,108246|19,077768|15,628600|7,098519
6|13|15|1,562001|6,271775|9,313440|9,608119|10,509710|12,224726|21,755613|19,868165|10,509710
6|14|1|1,917157|9,394735|12,598616|15,340277|18,550483|11,965867|14,162199|12,885909|18,550483
6|14|2|1,509265|5,455587|7,326734|7,724832|8,757389|12,008949|16,487581|16,591015|8,757389
6|14|3|1,529494|5,555680|8,069749|8,604590|9,458020|12,128349|20,227959|20,108759|9,458020
6|14|4|1,493915|6,648807|10,777697|11,178801|12,007660|12,195173|19,338384|20,401508|12,007660
6|14|5|1,532490|5,798398|8,564212|8,826516|9,605639|12,165902|19,627697|18,925589|9,605639
6|14|6|1,582468|5,345318|8,125841|8,391273|9,087656|12,075581|19,077089|17,981070|9,087656
6|14|7|1,542674|6,183645|9,464653|9,740556|10,478918|12,236573|21,180438|19,015529|10,478918
6|14|8|1,572146|4,988916|6,972776|7,273712|7,993683|12,057433|18,709686|17,847338|7,993683
6|14|9|1,504793|5,564680|7,258558|7,661078|8,386138|12,064750|17,707151|16,363797|8,386138
6|14|10|1,531884|5,206124|6,936896|7,381869|8,182054|12,023480|17,475236|16,385721|8,182054
6|14|11|1,526581|5,003458|6,840542|7,242853|8,158379|11,978334|17,162801|15,498500|8,158379
6|14|12|1,530160|5,271152|6,753364|7,126335|7,958732|12,033500|17,433408|16,912024|7,958732
6|14|13|1,529309|6,064271|8,711892|9,096401|10,106249|12,154951|22,380867|20,881463|10,106249
6|14|14|1,484122|5,542987|8,123198|8,530589|9,206438|12,046344|16,192428|15,550769|9,206438
6|14|15|1,522857|6,822215|9,800108|10,093315|10,885930|12,581853|20,233315|20,561364|10,885930
6|15|1|1,911111|9,612840|14,606470|14,878825|16,330119|12,294958|19,576001|20,332872|16,330119
6|15|2|1,581752|4,003428|5,774005|6,547212|7,298355|11,620829|14,367005|13,357036|7,298355
6|15|3|1,511730|6,105739|9,810478|10,318159|11,010402|12,387256|25,389377|25,042190|11,010402
6|15|4|1,530192|5,782488|8,331956|8,606391|9,253566|12,095244|19,096164|17,573361|9,253566
6|15|5|1,518327|6,281187|10,146872|10,497440|11,028524|12,103524|15,967359|15,964127|11,028524
6|15|6|1,508491|5,929932|8,738305|9,073678|9,838013|12,184087|21,978682|20,738384|9,838013
6|15|7|1,509034|6,382501|9,789127|10,316222|11,231833|12,187517|19,956099|19,465929|11,231833
6|15|8|1,543189|5,463633|8,497246|8,779181|9,551564|12,023259|18,094751|16,977712|9,551564
6|15|9|1,539020|4,837105|6,108102|6,505417|7,600604|11,993086|15,987501|15,164309|7,600604
6|15|10|1,550277|6,125767|9,004889|9,274534|10,031390|12,193915|21,720956|19,545289|10,031390
6|15|11|1,530529|5,982845|9,467416|9,860846|10,735792|12,125779|18,027279|18,264095|10,735792
6|15|12|1,501288|3,716339|4,148138|4,642279|5,012581|12,002693|13,657854|11,787968|5,012581
6|15|13|1,523664|6,455828|9,588674|9,861550|10,671119|12,397934|23,079627|21,610374|10,671119
6|15|14|1,540537|5,661183|8,827359|9,147664|9,966286|12,056864|18,022252|17,406127|9,966286
6|15|15|1,546502|5,828390|9,140056|9,372376|10,048116|12,112622|19,766697|18,837623|10,048116
7|1|1|2,164326|10,768655|15,273579|15,522208|16,458326|12,229956|17,978793|19,347953|16,458326
7|1|2|2,013958|11,490197|15,039578|15,296841|16,315242|12,106266|18,382665|19,716986|16,315242
7|1|3|2,557048|10,224212|13,947175|14,185351|14,946323|12,248595|21,643785|21,138642|14,946323
7|1|4|2,196791|8,749767|11,476214|11,896572|12,817118|12,166138|15,932306|15,647482|12,817118
7|1|5|2,509745|10,621845|13,680352|14,093981|15,396203|12,049443|16,457048|16,775184|15,396203
7|1|6|2,416920|12,097800|16,673290|16,880908|18,103053|12,066869|17,733217|19,014773|18,103053
7|1|7|1,802890|7,946414|10,628570|10,788564|11,263014|14,462060|19,920629|20,194864|11,263014
7|1|8|2,270177|10,321263|13,447170|13,821465|14,814970|12,091404|16,955807|17,564832|14,814970
7|1|9|1,876562|6,331147|7,459688|7,780914|8,251868|12,025102|17,147523|16,026542|8,251868
7|1|10|1,834112|5,837654|8,127319|8,265752|8,821719|11,973017|16,150151|15,333026|8,821719
7|1|11|2,400863|11,685809|15,425887|15,685821|16,723617|12,072749|17,670891|19,061190|16,723617
7|1|12|2,094306|8,477194|11,551459|11,710016|12,397726|12,082521|19,192562|19,650991|12,397726
7|1|13|3,747014|11,282321|13,878395|13,800716|14,477029|12,162059|18,292609|19,990840|14,477029
7|1|14|2,330342|11,171175|15,811757|16,277335|17,287576|13,390135|20,515773|21,195194|17,287576
7|1|15|2,041057|10,403598|13,581748|13,916540|14,971078|12,093709|16,950253|17,718718|14,971078
7|2|1|1,599603|8,558857|12,560413|12,938040|14,172188|46,336489|23,836922|21,396157|14,172188
7|2|2|1,900518|8,236696|10,444958|10,852763|12,102340|12,103186|20,914778|20,518318|12,102340
7|2|3|1,557473|5,318416|7,624749|7,975740|8,344442|12,024114|15,623205|15,081158|8,344442
7|2|4|1,756903|3,289130|2,734206|3,079616|3,272949|13,120493|8,869820|7,363124|3,272949
7|2|5|1,955671|9,405099|12,150118|12,656244|13,784165|12,216577|15,873105|15,631139|13,784165
7|2|6|1,563546|5,478330|7,260786|7,623302|8,195490|11,984541|16,868570|15,002004|8,195490
7|2|7|1,561563|5,336644|5,076870|5,584162|5,845556|11,918017|14,218682|12,851761|5,845556
7|2|8|1,723556|6,043389|8,720354|8,967680|9,523639|14,991837|22,929647|20,173038|9,523639
7|2|9|1,623177|5,098925|6,474627|6,797478|7,222096|11,981280|16,348221|14,444837|7,222096
7|2|10|1,567272|4,352651|2,875122|3,363736|3,535066|11,858064|8,178187|7,501548|3,535066
7|2|11|1,564317|4,922780|4,225574|4,757909|5,239949|11,945715|11,136495|9,743607|5,239949
7|2|12|1,606615|6,896623|8,792728|9,069050|9,453610|12,587447|21,751721|20,427274|9,453610
7|2|13|1,572705|5,161816|5,603698|5,987979|6,456980|11,988685|14,649945|12,942570|6,456980
7|2|14|1,544617|5,131645|5,117474|5,573311|5,897254|12,039579|17,123067|14,557080|5,897254
7|2|15|1,588018|5,311971|5,123230|5,618923|6,194109|12,020705|13,039701|11,510551|6,194109
7|3|1|1,783901|9,558481|15,128710|15,507191|17,033386|12,107852|16,887379|17,252749|17,033386
7|3|2|1,445400|5,525102|8,346746|8,670966|9,275682|12,248677|18,141675|16,060403|9,275682
7|3|3|1,443056|4,957299|7,148019|7,455769|7,956887|12,041072|16,460554|14,650946|7,956887
7|3|4|1,567723|4,496921|5,124250|5,524016|6,211778|12,638381|17,165601|12,656488|6,211778
7|3|5|1,541409|5,801879|8,463556|9,253153|10,514670|12,062287|21,549305|16,128676|10,514670
7|3|6|1,498289|6,135078|8,376120|8,867476|9,528245|12,001005|17,184011|16,358896|9,528245
7|3|7|1,501517|4,293187|4,533728|4,950414|5,253596|12,247675|19,616054|13,680183|5,253596
7|3|8|1,578350|5,691837|5,012560|5,578335|6,069368|11,927074|15,191519|12,717987|6,069368
7|3|9|1,575321|5,230320|6,894268|7,277172|7,911772|12,087445|19,757699|16,655056|7,911772
7|3|10|1,505297|6,054265|7,998314|8,359135|9,102769|12,423562|23,889084|17,727318|9,102769
7|3|11|1,565799|4,612193|2,949204|3,538720|3,979235|11,806349|8,038975|7,222873|3,979235
7|3|12|1,532106|6,067674|9,163632|9,706866|10,398431|12,267425|18,551394|16,017865|10,398431
7|3|13|1,509716|5,867308|8,264844|8,566737|9,115063|12,017586|17,103401|16,740686|9,115063
7|3|14|1,483771|5,198566|6,825156|7,222419|7,769769|12,018057|17,880519|15,278889|7,769769
7|3|15|1,511523|5,032710|5,925885|6,330921|6,806777|12,030316|17,248180|14,544059|6,806777
7|4|1|1,837121|7,924579|12,703684|13,059862|14,467759|12,121508|18,124428|17,858109|14,467759
7|4|2|1,477815|5,465939|8,756019|8,968235|9,598763|12,058082|17,521506|16,736394|9,598763
7|4|3|1,533426|5,768509|8,571684|8,889389|9,456302|12,121773|19,821791|18,380095|9,456302
7|4|4|1,505008|4,834092|6,512267|7,036351|7,967112|12,017733|16,297361|14,575512|7,967112
7|4|5|1,579740|5,054054|7,333188|7,736977|8,484585|11,984284|16,668039|15,598787|8,484585
7|4|6|1,505717|4,176251|5,003835|5,397539|5,570910|11,954005|14,265662|13,049122|5,570910
7|4|7|1,530939|6,699511|9,504161|9,760344|10,263063|12,978062|22,179130|19,714314|10,263063
7|4|8|1,503233|5,033542|6,395650|6,817223|7,007992|12,062571|14,973801|14,442120|7,007992
7|4|9|1,542052|6,496141|8,653488|8,980390|9,641339|12,833113|23,726016|20,941110|9,641339
7|4|10|1,487420|5,760857|7,744163|8,156895|8,839151|12,179481|19,732887|15,898979|8,839151
7|4|11|1,492561|5,215137|7,241661|7,638028|8,079506|12,022986|17,052040|15,898993|8,079506
7|4|12|1,501126|4,416238|4,745266|5,224739|5,626706|12,055489|12,662003|10,650247|5,626706
7|4|13|1,471492|4,246617|2,072996|2,647976|2,993877|11,622606|5,083370|5,577518|2,993877
7|4|14|1,533974|5,916277|8,778327|9,211327|9,821323|12,010317|16,516285|15,783589|9,821323
7|4|15|1,505099|5,207407|6,237041|6,686923|7,228548|12,036526|16,526686|14,006559|7,228548
7|5|1|1,774144|7,052741|10,160321|10,548137|11,770917|12,233185|22,707421|18,044103|11,770917
7|5|2|1,443622|5,012098|6,132723|6,645391|7,157242|12,257942|21,627736|16,385416|7,157242
7|5|3|1,493925|6,416699|8,682830|9,097820|9,743946|12,037261|17,803077|17,244785|9,743946
7|5|4|1,492036|6,665771|10,361226|10,913575|11,641917|12,064654|18,000960|17,185614|11,641917
7|5|5|1,468293|5,364404|8,400601|8,683322|9,249633|11,986950|17,311895|16,782152|9,249633
7|5|6|1,480109|5,446059|6,578644|6,975721|7,590374|12,015933|17,335533|15,283991|7,590374
7|5|7|1,479402|5,627594|8,032943|8,516367|9,175346|11,987108|16,633960|14,807051|9,175346
7|5|8|1,533482|5,432766|6,984459|7,367344|7,923906|12,162422|18,956279|15,343882|7,923906
7|5|9|1,502688|6,175207|7,764203|8,543997|9,470632|11,985488|17,529278|16,313460|9,470632
7|5|10|1,467930|3,912550|4,275861|4,767033|5,079456|11,912589|14,538472|12,170254|5,079456
7|5|11|1,420549|4,367705|5,106685|5,700107|6,340163|11,969841|16,051626|13,346413|6,340163
7|5|12|1,468075|6,240770|9,453457|11,362934|12,409990|18,160106|12,982815|12,711245|12,409990
7|5|13|1,462887|5,255809|6,802643|7,183625|7,777571|11,977584|16,322278|14,517828|7,777571
7|5|14|1,509634|5,692581|8,083053|8,481963|9,194217|12,025865|16,504909|14,707571|9,194217
7|5|15|1,521034|5,430800|6,751317|7,095153|7,832117|12,086227|19,369930|15,778827|7,832117
7|6|1|1,806460|8,585369|13,829745|14,147154|15,532273|12,089521|17,246853|17,355393|15,532273
7|6|2|1,493931|4,683447|7,039517|7,477070|7,980636|11,999337|15,699541|15,250298|7,980636
7|6|3|1,540712|5,734394|7,128059|7,560277|8,229658|12,002902|15,850708|14,504904|8,229658
7|6|4|1,463284|6,078624|8,117050|8,624452|9,298263|12,018490|16,116197|14,868301|9,298263
7|6|5|1,603798|7,150984|6,484362|8,133922|10,240156|11,918900|12,365285|10,023160|10,240156
7|6|6|1,560129|5,854282|7,882514|8,282638|8,799235|12,247042|20,302591|16,692094|8,799235
7|6|7|1,564243|4,079181|5,769889|6,192537|6,847268|12,158461|14,671577|14,047243|6,847268
7|6|8|1,462817|4,417533|5,800966|6,218850|6,641951|12,165432|17,852386|14,152548|6,641951
7|6|9|1,522641|5,445527|6,524267|7,044660|7,977190|11,956292|15,895604|16,136185|7,977190
7|6|10|1,479205|4,387063|5,781437|6,476926|7,049952|12,118991|17,689294|14,542166|7,049952
7|6|11|1,496597|5,140374|7,219889|7,626665|8,470070|12,065568|17,277808|15,073029|8,470070
7|6|12|1,508313|5,071004|6,403393|6,785571|7,196627|12,014018|18,289334|15,861815|7,196627
7|6|13|1,491382|5,315101|7,733017|7,955085|8,425885|11,970201|16,093465|15,400945|8,425885
7|6|14|1,582904|8,000037|9,914783|10,208782|10,905135|14,180039|23,083342|22,360835|10,905135
7|6|15|1,477071|5,084734|5,315997|5,801975|6,007372|12,007849|18,038426|15,139821|6,007372
7|7|1|1,743293|8,480310|13,604941|13,983549|15,449888|12,138907|20,863068|20,339814|15,449888
7|7|2|1,464548|7,906182|12,270793|12,949472|14,043897|12,188650|22,728414|25,300100|14,043897
7|7|3|1,514115|5,235259|6,541889|7,079666|7,909383|12,001531|17,063928|16,206352|7,909383
7|7|4|1,491271|5,639213|7,851947|8,198042|8,911472|12,056875|18,090107|16,060075|8,911472
7|7|5|1,483592|5,519381|8,406303|9,176750|9,856061|12,042852|19,964183|19,760346|9,856061
7|7|6|1,503335|4,441070|5,744980|6,228179|6,997940|12,060330|15,096189|13,390022|6,997940
7|7|7|1,507399|6,059830|8,013062|8,690870|9,397027|12,154551|18,635076|17,943009|9,397027
7|7|8|1,451132|5,327153|8,124196|8,396270|8,943566|11,991972|17,104294|16,222247|8,943566
7|7|9|1,485967|5,347713|7,112644|7,825796|9,071604|12,059410|17,683560|14,910490|9,071604
7|7|10|1,519426|5,343018|8,091167|8,462685|8,845228|11,998873|15,253818|14,962019|8,845228
7|7|11|1,502524|5,769870|7,743673|8,252266|9,050386|12,052187|19,236772|17,197312|9,050386
7|7|12|1,540079|6,010066|7,224183|7,883615|8,944693|11,968706|16,387019|15,448567|8,944693
7|7|13|1,466173|3,423595|4,440790|4,893430|5,288421|11,867048|12,615217|11,281701|5,288421
7|7|14|1,475945|4,163130|5,447976|5,839038|6,380551|11,916226|13,843587|12,366928|6,380551
7|7|15|1,531864|5,600367|7,845039|8,245384|8,854871|11,957072|17,107268|17,080126|8,854871
7|8|1|1,880042|8,328168|12,922991|13,292537|14,759000|45,073322|26,969229|21,929034|14,759000
7|8|2|1,495789|6,257681|9,865784|10,334646|10,517981|12,078550|19,813398|20,723666|10,517981
7|8|3|1,493509|5,399303|7,894525|8,315411|8,734452|12,019549|16,795751|15,377167|8,734452
7|8|4|1,515074|4,078695|4,240996|4,686789|5,352303|12,272962|12,738369|10,390599|5,352303
7|8|5|1,498624|4,954143|6,955732|7,301891|8,167526|12,364022|16,887169|15,445725|8,167526
7|8|6|1,537515|6,341046|8,823673|9,134569|9,742425|12,077773|18,887240|17,728913|9,742425
7|8|7|1,489514|5,442718|9,174185|9,688683|10,462250|11,966011|15,278036|16,825911|10,462250
7|8|8|1,509252|6,763061|10,907304|11,373053|12,131721|12,201811|19,128088|18,651783|12,131721
7|8|9|1,460656|5,329311|8,096221|8,390766|8,972754|11,979590|16,472195|15,756221|8,972754
7|8|10|1,494090|5,864860|7,306726|7,901743|8,619758|12,012602|16,282156|15,310283|8,619758
7|8|11|1,425109|4,683821|6,367784|6,794356|7,118517|12,123820|19,573254|15,803677|7,118517
7|8|12|1,498399|6,200391|8,216404|8,563998|9,234108|12,188091|21,496747|18,519691|9,234108
7|8|13|1,538251|5,844810|8,107391|8,544673|9,463905|12,050669|18,492383|16,635409|9,463905
7|8|14|1,466904|5,668333|6,650926|7,232303|7,764619|12,042904|18,914848|16,671398|7,764619
7|8|15|1,470671|4,473735|3,882323|4,521602|5,087175|11,904793|11,952202|9,896095|5,087175
7|9|1|2,034960|10,533849|16,678809|16,949804|18,536773|12,101581|18,625666|19,033562|18,536773
7|9|2|1,446765|7,744632|12,389113|13,020635|13,574466|12,382709|25,016312|30,510418|13,574466
7|9|3|1,502153|5,775938|8,225890|8,553518|9,194479|12,015240|18,225814|17,193421|9,194479
7|9|4|1,534575|5,171346|7,087767|7,521594|8,371315|11,958451|16,789431|16,059557|8,371315
7|9|5|1,471816|5,447644|7,555424|8,052838|8,179177|11,960510|16,490398|15,629977|8,179177
7|9|6|1,515775|5,642159|7,749916|8,158597|8,949982|11,993394|15,916433|14,258373|8,949982
7|9|7|1,470343|5,545386|8,202422|8,542082|9,305522|12,004694|16,532082|15,444449|9,305522
7|9|8|1,474233|6,410243|9,275875|9,800357|10,835956|11,974282|15,795237|16,478945|10,835956
7|9|9|1,453023|5,639460|9,344320|10,071004|11,077168|11,972570|16,221061|16,472907|11,077168
7|9|10|1,473155|5,264434|7,691547|8,167450|8,958972|11,999189|17,059552|16,197745|8,958972
7|9|11|1,530942|5,682739|7,481404|7,948925|8,589835|12,011049|18,321068|17,638145|8,589835
7|9|12|1,554907|4,180426|5,152237|5,554353|6,235386|12,022358|13,442536|11,424770|6,235386
7|9|13|1,481625|5,419335|7,969499|8,266773|8,770765|12,023724|18,074623|16,331859|8,770765
7|9|14|1,559156|6,004910|7,942865|8,282279|8,792950|12,128376|20,655253|17,843604|8,792950
7|9|15|1,528295|5,139520|6,850359|7,161657|7,873932|12,014775|16,910636|14,985765|7,873932
7|10|1|1,867780|9,001667|13,346242|13,688372|15,090881|45,106782|28,287091|22,773851|15,090881
7|10|2|1,526037|5,722837|7,717651|8,042067|8,540154|12,101177|18,699239|16,097394|8,540154
7|10|3|1,508930|6,136264|9,007341|9,480510|10,441401|12,224173|19,553154|16,048699|10,441401
7|10|4|1,466083|6,025334|8,219440|8,643773|9,171369|12,215688|20,380756|17,113036|9,171369
7|10|5|1,499846|4,893095|7,094556|7,483814|8,360420|12,198573|18,096888|15,486375|8,360420
7|10|6|1,519678|5,369923|7,025194|7,464860|8,390372|12,036451|16,881253|15,599472|8,390372
7|10|7|1,500879|5,229360|6,470190|6,965764|7,728432|11,962978|14,394048|12,910330|7,728432
7|10|8|1,521687|4,750594|6,259219|6,755003|7,607642|12,061676|16,858926|14,539696|7,607642
7|10|9|1,498641|5,140112|6,102456|6,593791|6,964242|11,950907|16,013888|14,250260|6,964242
7|10|10|1,529550|6,100513|8,805196|9,156561|9,779847|11,974162|16,950966|16,871511|9,779847
7|10|11|1,529610|5,536800|7,585383|8,036970|8,659536|12,027251|17,809198|16,150942|8,659536
7|10|12|1,441767|4,751644|7,364114|7,790929|8,309822|12,128533|18,637495|16,139081|8,309822
7|10|13|1,543792|4,721434|5,846787|6,256246|7,013454|12,045371|14,921212|12,553204|7,013454
7|10|14|1,490008|4,763042|6,768723|7,260780|7,868134|11,963523|15,796871|14,688297|7,868134
7|10|15|1,498272|4,972244|6,879509|7,331152|8,120203|11,943395|15,763455|14,967989|8,120203
7|11|1|1,956916|9,659670|15,417510|15,745737|17,381931|12,140927|17,922971|18,410605|17,381931
7|11|2|1,501912|5,895461|8,660411|9,247227|9,735204|12,229251|22,826092|21,211444|9,735204
7|11|3|1,525069|5,577910|7,491294|7,874708|8,589617|12,007860|17,814628|16,877244|8,589617
7|11|4|1,496003|6,116929|8,514803|8,913172|9,298061|12,006217|16,801461|16,093838|9,298061
7|11|5|1,512582|5,787172|8,734122|9,410061|10,352686|12,386115|26,606802|24,738123|10,352686
7|11|6|1,485348|5,541889|6,104592|6,751446|7,669042|11,991625|16,210600|13,321819|7,669042
7|11|7|1,505832|5,534766|7,376239|7,845371|8,366132|11,982897|17,027114|16,658323|8,366132
7|11|8|1,526505|6,094331|7,794243|8,361768|9,094169|12,011542|17,629014|17,599268|9,094169
7|11|9|1,511476|5,022034|7,146458|7,489197|8,133426|12,077563|18,225135|15,672130|8,133426
7|11|10|1,465755|5,286853|7,009073|7,528620|7,816557|12,172196|19,138158|15,958088|7,816557
7|11|11|1,537946|4,967627|6,112346|6,596480|7,052791|12,052562|17,687280|15,209047|7,052791
7|11|12|1,530974|4,921477|7,860442|8,155626|8,776490|12,017153|17,654252|16,663338|8,776490
7|11|13|1,511953|5,472923|7,861627|8,309314|9,053326|12,054605|18,232801|16,435142|9,053326
7|11|14|1,486438|4,844581|5,895030|6,354142|6,731077|12,048248|17,254995|14,028579|6,731077
7|11|15|1,503326|5,652655|7,291380|7,732834|8,377910|12,010671|17,750056|15,863143|8,377910
7|12|1|1,885421|8,529885|13,196655|13,580711|15,014095|12,099059|17,906021|18,167172|15,014095
7|12|2|1,476743|5,936130|8,430858|8,949131|9,538444|12,109445|19,277964|16,438772|9,538444
7|12|3|1,543666|5,747155|8,529525|8,804961|9,483725|12,116255|18,800052|16,932539|9,483725
7|12|4|1,499652|6,468741|10,220822|10,772842|11,733324|12,004974|18,151137|18,905915|11,733324
7|12|5|1,512698|5,021439|6,424972|6,864072|7,401942|12,011372|15,985602|13,785256|7,401942
7|12|6|1,550547|5,042521|7,852979|8,137422|8,777859|12,095513|18,470294|16,668594|8,777859
7|12|7|1,519033|5,954731|8,777250|9,192687|9,991614|12,043095|18,388069|16,940539|9,991614
7|12|8|1,519458|5,377250|7,041729|7,608847|8,332071|12,147965|21,644369|19,021352|8,332071
7|12|9|1,477172|5,959138|8,734109|9,287604|9,802940|12,198837|21,014246|20,947624|9,802940
7|12|10|1,496668|5,402914|6,708024|7,391950|8,228168|12,023963|17,574398|18,844731|8,228168
7|12|11|1,462499|5,976074|9,245010|9,783361|10,587417|12,009292|17,500169|18,187507|10,587417
7|12|12|1,463373|6,157776|9,196234|9,609817|10,237046|12,133923|19,293731|17,739235|10,237046
7|12|13|1,457360|3,805312|2,478858|3,046552|3,245590|11,790272|7,637209|6,997000|3,245590
7|12|14|1,551309|6,275691|8,831786|9,165564|9,839843|12,066075|19,633265|18,063023|9,839843
7|12|15|1,491019|6,380360|9,447605|9,990409|10,799538|12,141603|17,950504|18,198890|10,799538
7|13|1|2,100537|10,293864|15,253401|15,549099|17,101245|12,267072|22,407054|21,440280|17,101245
7|13|2|1,489014|6,404368|10,034130|10,412523|10,811166|12,075168|19,185663|19,179814|10,811166
7|13|3|1,453459|5,822105|8,586383|9,334328|10,222062|11,942887|16,053212|16,033890|10,222062
7|13|4|1,467737|6,623042|10,847210|11,295398|12,046475|11,977184|17,718093|17,851944|12,046475
7|13|5|1,540715|6,229630|7,705119|8,055605|8,627726|12,097877|19,600888|18,055138|8,627726
7|13|6|1,517988|5,537759|7,526609|8,088652|9,081842|12,028205|18,460761|16,903231|9,081842
7|13|7|1,543471|4,805508|7,264801|7,619448|8,378449|11,997806|16,510127|14,990389|8,378449
7|13|8|1,514672|5,288129|6,335109|6,792614|7,325725|12,016265|17,046991|16,766094|7,325725
7|13|9|1,532675|6,787587|10,808902|11,576306|12,687440|12,016681|17,932576|18,250048|12,687440
7|13|10|1,520599|5,845353|8,118853|8,658753|9,612531|12,021715|18,722758|18,542542|9,612531
7|13|11|1,540448|5,683581|8,071037|8,530772|9,414802|12,123501|19,388431|16,505753|9,414802
7|13|12|1,511895|6,160795|8,713971|9,185397|10,189805|11,977127|16,568206|15,700649|10,189805
7|13|13|1,478615|5,875149|7,902159|8,593755|9,019570|11,995256|16,990325|16,223205|9,019570
7|13|14|1,495989|4,743774|5,579590|6,037167|6,781958|11,982940|15,500464|12,686268|6,781958
7|13|15|1,480442|5,517033|8,291761|9,484898|11,008743|11,722913|13,608416|14,910659|11,008743
7|14|1|1,985175|11,127923|14,604402|14,900506|15,963099|12,110356|17,770989|19,232643|15,963099
7|14|2|1,522421|5,615836|8,488927|9,968297|10,896853|12,133760|22,731378|18,639795|10,896853
7|14|3|1,469847|4,422593|5,874291|6,226844|6,675303|12,018305|14,371437|12,478602|6,675303
7|14|4|1,509179|5,522914|7,088526|7,549251|8,248528|12,022033|16,521318|17,291812|8,248528
7|14|5|1,525271|5,918807|8,666810|9,230978|10,034311|12,121806|18,045329|16,335238|10,034311
7|14|6|1,474843|6,671243|10,881285|11,498009|12,176859|12,008275|18,656130|21,844341|12,176859
7|14|7|1,538472|5,619321|7,310656|7,767064|8,150182|12,020606|17,867860|16,070136|8,150182
7|14|8|1,538419|4,987296|6,478521|6,893385|7,544296|12,073764|17,559540|15,912356|7,544296
7|14|9|1,542597|5,563753|8,239533|8,532186|9,131013|12,016153|17,362843|16,809033|9,131013
7|14|10|1,474238|5,038390|7,172658|7,671746|8,732237|12,030084|17,957415|15,909482|8,732237
7|14|11|1,527848|5,487058|7,013856|7,463661|8,127032|12,078592|19,209348|15,978021|8,127032
7|14|12|1,598090|4,965004|7,414539|7,764716|8,198043|12,025411|16,426658|15,495839|8,198043
7|14|13|1,468548|5,509906|8,292739|8,775192|9,470706|12,050358|17,482371|16,339069|9,470706
7|14|14|1,495080|5,534644|7,701101|8,099623|8,813737|12,031790|18,145346|17,535324|8,813737
7|14|15|1,530354|4,815480|6,749791|7,181629|7,754810|12,009663|16,159303|14,760439|7,754810
7|15|1|2,071282|11,037583|17,101583|17,294882|18,832415|12,327470|23,015385|24,006911|18,832415
7|15|2|1,503412|5,076883|7,354362|7,801618|8,490947|12,040352|16,986990|18,038315|8,490947
7|15|3|1,481306|6,078852|9,445586|9,995970|10,450166|12,742516|29,007830|27,503268|10,450166
7|15|4|1,479416|6,339044|8,947331|9,429461|10,159475|12,030218|17,209161|16,224952|10,159475
7|15|5|1,506368|7,193706|11,293129|11,707529|12,308722|12,075730|18,314419|18,347806|12,308722
7|15|6|1,495531|6,021710|7,938719|8,358410|9,019078|11,932847|16,071385|16,718715|9,019078
7|15|7|1,496857|6,980130|9,836468|10,454230|11,285671|12,343404|25,775249|27,668873|11,285671
7|15|8|1,516050|5,282540|7,366261|7,782759|8,339978|12,094375|17,165084|16,686714|8,339978
7|15|9|1,456517|6,498638|9,393420|10,000257|10,795808|12,115637|21,200705|18,273059|10,795808
7|15|10|1,458064|5,219773|7,673659|8,042677|8,575191|12,003921|16,689848|15,717398|8,575191
7|15|11|1,507132|6,018476|7,470972|7,980499|8,953484|11,962366|16,958910|15,745493|8,953484
7|15|12|1,533388|5,998135|8,246589|8,540311|9,123849|12,119514|20,350910|18,264096|9,123849
7|15|13|1,547215|5,852112|8,124451|8,492751|9,288959|12,030715|18,304371|16,504372|9,288959
7|15|14|1,543237|4,805142|5,807466|6,179864|6,858223|12,110206|15,923286|14,552087|6,858223
7|15|15|1,535775|5,561570|7,756228|8,119497|8,930924|12,117716|17,946878|16,974698|8,930924
8|1|1|2,815075|11,482752|13,844389|14,419374|16,065006|11,979814|15,957734|16,081824|16,065006
8|1|2|2,001125|6,476784|7,117777|7,500412|8,198535|11,883523|16,401863|15,139696|8,198535
8|1|3|2,466130|9,012239|12,562066|12,969028|14,100160|12,276743|15,527548|15,574956|14,100160
8|1|4|2,450680|11,241845|13,998328|14,285683|15,530847|13,118231|17,665986|18,514191|15,530847
8|1|5|2,281429|9,322082|11,137019|11,626465|12,767808|11,985593|16,132083|15,914743|12,767808
8|1|6|2,374155|9,685994|12,321945|12,805865|13,949539|12,089421|15,682064|15,525795|13,949539
8|1|7|2,322112|10,585353|14,298051|14,570592|15,871104|11,981441|17,630170|18,318284|15,871104
8|1|8|2,136527|5,112228|4,583559|5,142639|5,746489|11,909705|11,500573|10,039794|5,746489
8|1|9|1,827526|6,871064|7,394158|7,949646|9,022991|11,894085|12,682493|11,484562|9,022991
8|1|10|2,282095|11,193246|13,889148|14,244303|15,386836|11,957540|16,877952|17,089148|15,386836
8|1|11|2,425467|11,817024|14,722963|15,067311|16,378403|11,976733|16,848725|17,513995|16,378403
