WIG20,5,20140512,172000,2412.71,2412.71,2412.71,2412.71,0,0
WIG20,5,20140513,090500,2422.76,2423.14,2420.45,2420.45,78049,0
WIG20,5,20140513,091000,2421.45,2423.08,2419.87,2420.33,102885,0
WIG20,5,20140513,091500,2420.25,2420.25,2417.79,2418.49,205066,0
WIG20,5,20140513,092000,2420.85,2424.88,2420.85,2424.88,300083,0
WIG20,5,20140513,092500,2425.43,2425.79,2422.8,2424.76,520116,0
WIG20,5,20140513,093000,2425.76,2426.12,2424.7,2425.67,140661,0
WIG20,5,20140513,093500,2425.76,2427.57,2424.77,2427.32,556161,0
WIG20,5,20140513,094000,2426.81,2427.94,2425.72,2427.32,280100,0
WIG20,5,20140513,094500,2427.56,2429.21,2426.26,2426.47,238611,0
WIG20,5,20140513,095000,2427.25,2428.16,2426.81,2428.16,242152,0
WIG20,5,20140513,095500,2428.47,2428.76,2426.99,2427.29,740769,0
WIG20,5,20140513,100000,2427.6,2427.93,2426.05,2426.27,416483,0
WIG20,5,20140513,100500,2426.11,2428.12,2426.02,2426.16,202762,0
WIG20,5,20140513,101000,2426.16,2427.9,2426.01,2427.9,185141,0
WIG20,5,20140513,101500,2427.81,2431.16,2427.81,2430.82,231251,0
WIG20,5,20140513,102000,2430.47,2430.7,2429.47,2429.55,301764,0
WIG20,5,20140513,102500,2429.56,2429.92,2426.99,2427.03,322342,0
WIG20,5,20140513,103000,2427.05,2428.84,2427.05,2427.34,343570,0
WIG20,5,20140513,103500,2427.45,2427.45,2425.25,2425.25,140239,0
WIG20,5,20140513,104000,2425.25,2426.05,2424.78,2424.79,194669,0
WIG20,5,20140513,104500,2425.28,2425.28,2420.89,2420.89,186606,0
WIG20,5,20140513,105000,2421.11,2424.23,2420.58,2422.98,283904,0
WIG20,5,20140513,105500,2422.81,2422.88,2421.08,2422.42,238310,0
WIG20,5,20140513,110000,2422.19,2422.8,2421.34,2422.8,293746,0
WIG20,5,20140513,110500,2422.67,2422.67,2421.08,2421.52,136031,0
WIG20,5,20140513,111000,2421.24,2421.4,2420.24,2420.48,66819,0
WIG20,5,20140513,111500,2420.86,2421.45,2419.35,2420.15,117751,0
WIG20,5,20140513,112000,2420.28,2420.64,2418.33,2418.74,78089,0
WIG20,5,20140513,112500,2418.27,2419.05,2418.11,2418.6,32711,0
WIG20,5,20140513,113000,2419.17,2419.49,2418.19,2419.18,110116,0
WIG20,5,20140513,113500,2419.25,2419.63,2418.76,2418.77,256756,0
WIG20,5,20140513,114000,2419.52,2419.52,2417.95,2418.23,154346,0
WIG20,5,20140513,114500,2418.22,2420.13,2418.22,2419.36,180269,0
WIG20,5,20140513,115000,2419.36,2419.65,2418.1,2418.37,110847,0
WIG20,5,20140513,115500,2418.55,2418.64,2416.04,2416.04,167707,0
WIG20,5,20140513,120000,2416.07,2417.43,2416.07,2416.33,104495,0
WIG20,5,20140513,120500,2416.34,2416.81,2416.27,2416.47,41900,0
WIG20,5,20140513,121000,2416.55,2419.68,2415.86,2419.07,153690,0
WIG20,5,20140513,121500,2419.62,2422.31,2419.01,2422.31,150786,0
WIG20,5,20140513,122000,2422.22,2422.36,2420.17,2420.41,119514,0
WIG20,5,20140513,122500,2420.41,2420.74,2419.16,2420.19,150509,0
WIG20,5,20140513,123000,2420.14,2420.88,2420.04,2420.45,57400,0
WIG20,5,20140513,123500,2420.62,2421.09,2419.83,2419.83,103728,0
WIG20,5,20140513,124000,2420.28,2420.36,2419.62,2420.32,62517,0
WIG20,5,20140513,124500,2420.11,2420.32,2418.38,2418.85,402784,0
WIG20,5,20140513,125000,2418.98,2419.72,2416.88,2416.88,180334,0
WIG20,5,20140513,125500,2416.9,2418.39,2416.72,2418.39,114875,0
WIG20,5,20140513,130000,2417.99,2417.99,2416.23,2416.83,104866,0
WIG20,5,20140513,130500,2417.01,2417.56,2416.27,2417.56,45356,0
WIG20,5,20140513,131000,2417.56,2417.98,2417.2,2417.38,100170,0
WIG20,5,20140513,131500,2417.37,2418,2417.33,2418,49894,0
WIG20,5,20140513,132000,2418.11,2418.36,2417.97,2417.97,70751,0
WIG20,5,20140513,132500,2418.31,2419.53,2418.31,2418.83,97235,0
WIG20,5,20140513,133000,2419.29,2419.39,2418.53,2419.23,50518,0
WIG20,5,20140513,133500,2419.23,2419.57,2418.48,2419.15,70109,0
WIG20,5,20140513,134000,2419.06,2419.58,2418.58,2418.88,26124,0
WIG20,5,20140513,134500,2418.77,2419.11,2418.42,2418.67,55678,0
WIG20,5,20140513,135000,2418.67,2419.26,2418.19,2419.26,84016,0
WIG20,5,20140513,135500,2419.17,2419.63,2418.42,2419.09,57049,0
WIG20,5,20140513,140000,2419.09,2419.19,2418.81,2419.08,83060,0
WIG20,5,20140513,140500,2419.08,2419.72,2419.08,2419.64,171390,0
WIG20,5,20140513,141000,2419.42,2420.22,2419.29,2420.2,133599,0
WIG20,5,20140513,141500,2420.67,2420.95,2420.11,2420.84,128943,0
WIG20,5,20140513,142000,2420.58,2421.09,2419.52,2420,489381,0
WIG20,5,20140513,142500,2419.85,2419.94,2419.21,2419.94,255520,0
WIG20,5,20140513,143000,2419.94,2420.05,2418.56,2418.61,99152,0
WIG20,5,20140513,143500,2418.84,2419.23,2418.29,2419.23,210362,0
WIG20,5,20140513,144000,2419.28,2419.28,2416.71,2417.32,669904,0
WIG20,5,20140513,144500,2416.85,2416.96,2415.9,2416.94,177918,0
WIG20,5,20140513,145000,2416.78,2417.34,2415.62,2417.3,226315,0
WIG20,5,20140513,145500,2417.12,2418.61,2415.95,2418.24,298442,0
WIG20,5,20140513,150000,2419.37,2419.84,2417.61,2418.97,237468,0
WIG20,5,20140513,150500,2418.83,2418.98,2417.36,2417.69,109281,0
WIG20,5,20140513,151000,2417.69,2418.25,2417.44,2417.83,209406,0
WIG20,5,20140513,151500,2418.01,2419.15,2418.01,2418.47,200455,0
WIG20,5,20140513,152000,2417.92,2417.92,2416.4,2416.55,706411,0
WIG20,5,20140513,152500,2416.57,2416.87,2414.77,2414.77,205726,0
WIG20,5,20140513,153000,2414.17,2414.17,2411.86,2413.12,308057,0
WIG20,5,20140513,153500,2413.66,2415.25,2413.66,2415.13,159281,0
